"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1033376259978481664","https://twitter.com/salahhegazi96/status/1033376259978481664","@m7md_7mza @mohamedhalawa0x Mr Hamza! Are you crying?
* wiping off his tears *
-No.","2018-08-25 15:31 +0000","192.0","3.0","0.015625","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033034085898305536","https://twitter.com/salahhegazi96/status/1033034085898305536","@m7md_7mza شكرًا للفت انتباهي👍","2018-08-24 16:51 +0000","96.0","1.0","0.010416666666666666","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033033924614737925","https://twitter.com/salahhegazi96/status/1033033924614737925","انستجرام*","2018-08-24 16:50 +0000","194.0","3.0","0.015463917525773196","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1033024145343299584","https://twitter.com/salahhegazi96/status/1033024145343299584","بفتح هانجوتس مرة كل شهر بلاقي صور كتير بعملها لايك وأقفل تاني.","2018-08-24 16:12 +0000","280.0","5.0","0.017857142857142856","0.0","2.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032986517516550145","https://twitter.com/salahhegazi96/status/1032986517516550145","@OsamaNasr___ 😢","2018-08-24 13:42 +0000","54.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032985132666445824","https://twitter.com/salahhegazi96/status/1032985132666445824","@OsamaNasr___ 
أرجو الرد على هانجوتس!","2018-08-24 13:37 +0000","73.0","5.0","0.0684931506849315","0.0","1.0","0.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032984693468225536","https://twitter.com/salahhegazi96/status/1032984693468225536","@_Mhamza0 @OsamaNasr___ 🤠🤠🤠","2018-08-24 13:35 +0000","67.0","2.0","0.029850746268656716","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032971281480773633","https://twitter.com/salahhegazi96/status/1032971281480773633","@sayedelmohamady @_Mhamza0 @m7md_7mza 😢","2018-08-24 12:41 +0000","158.0","1.0","0.006329113924050633","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032970370142351360","https://twitter.com/salahhegazi96/status/1032970370142351360","@OsamaNasr___ 🤠","2018-08-24 12:38 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032968989075558405","https://twitter.com/salahhegazi96/status/1032968989075558405","@OsamaNasr___ @YomnaMo444 🤠","2018-08-24 12:32 +0000","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032963114759806977","https://twitter.com/salahhegazi96/status/1032963114759806977","@_Mhamza0 @m7md_7mza ياسطى عيب عليك اشتريناها من بره🤠","2018-08-24 12:09 +0000","182.0","5.0","0.027472527472527472","0.0","1.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1032954603971796994","https://twitter.com/salahhegazi96/status/1032954603971796994","@OsamaNasr___ :. أسامة = مصر #","2018-08-24 11:35 +0000","64.0","1.0","0.015625","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
